timestamp,userId,nick,twitter,dob,country
2015-02-06 06:37:19,206,ADOQIjD,@xsbeH8,1977-11-09,AD
2015-02-06 21:45:29,2274,zK6dnftgQ3h,@UP8iF,1951-01-24,TW
2015-02-07 13:05:35,1535,wcFmO68apoN,@w2ite,1964-01-29,EH
2015-02-08 03:35:21,1908,qCzhgqpfpGD,@GPFpy,1969-02-28,AE
2015-02-09 00:19:46,391,gOxTjlgrtm,@t69gupl,1953-02-06,LB
2015-02-09 03:47:50,468,7T55127L,@FyCfnUC,1997-06-05,SO
2015-02-09 17:25:00,1930,6hhBZFmRJ,@a5neyx,1993-10-03,DK
2015-02-09 20:01:33,413,x3LjbmMSn,@u0ZOfD8,1951-01-14,NO
2015-02-09 21:35:18,2360,shv1Kr,@MHCrV2VB,1970-10-03,ZW
2015-02-11 04:59:11,1589,4TzxDS3uw,@uwCWvl,1959-10-30,LT
2015-02-11 22:59:04,1880,aY6oCvZJPq,@HOR4un,1967-06-08,NL
2015-02-12 22:00:40,2037,ntwOuNuy,@Kl8nR,1991-09-27,VN
2015-02-13 01:01:31,1614,VmyoUYBUf,@HRoMyg,1990-05-11,CU
2015-02-13 22:59:48,1269,lUiLp91UBQU,@asWdlRA,1979-10-28,CH
2015-02-14 02:59:48,1271,BoeaCA0Gzc0,@MXtjO,1993-05-15,PY
2015-02-14 09:55:31,469,GVbZjXNww,@uTb79,1974-09-29,AU
2015-02-14 13:24:35,2296,MAxFJICYPyC,@LFgND41,1987-02-27,BT
2015-02-15 13:29:38,551,tKu2yKlVp,@luTHRIr,1983-11-27,PF
2015-02-15 13:49:46,1020,0cr4I8ypp7,@9IVbL,1993-03-31,SJ
2015-02-15 23:07:55,1184,ILhKK4JeMUi,@dg3VhA6vk,1988-12-22,LK
2015-02-18 17:33:33,2375,fZWcOkh,@JQb7x,1982-11-16,PK
2015-02-19 13:44:07,279,PuNEnGW,@50iLx3u,1993-01-23,MV
2015-02-20 22:56:32,331,8CwI2o,@cifXGDpr9,1988-04-26,UG
2015-02-22 05:12:57,2095,kIvC7upE,@kMxa7weKG,1996-03-26,MH
2015-02-22 09:19:00,1330,3JhJma0dW,@UqHqbheLE,1956-06-16,AF
2015-02-22 14:37:49,854,fuWO3oc,@DUw1RLx,1987-01-25,BW
2015-02-24 01:19:47,773,2BKlAt,@LntdRcYe,1977-02-02,PY
2015-02-24 10:49:55,1587,fVYjdJN,@Lmk3yi1VJ,1993-02-11,KM
2015-02-24 11:22:18,2045,YXD8keh,@CO2u12nK,1988-02-23,TJ
2015-02-24 22:20:56,1151,iDPhJrQw,@Ha4e6h5OX,1950-06-07,AW
2015-02-25 13:23:28,1979,J2MSib,@kjikP,1997-07-17,MK
2015-02-26 07:55:16,1935,yewg9IQ,@MzLQHK,1994-08-21,UG
2015-02-26 23:50:39,1238,boJydy,@FEFlyQoU5,1977-02-22,NZ
2015-02-27 02:18:57,711,qBoDrVHNNgI,@7kkKstj,1959-01-15,JM
2015-02-28 05:12:43,867,0ZqSBN,@m1lSbO9C,1972-07-20,IQ
2015-03-01 14:17:26,1663,zn85Zdh,@QCTcAS,1972-12-06,TM
2015-03-03 03:13:31,2301,w1i3vCQ0rGj,@LPvUl,1964-09-06,UZ
2015-03-03 08:09:18,806,1AheOt,@5cF5Mag5W,1992-10-18,KV
2015-03-03 09:57:55,205,lUUv2TqnXfd,@38K1f,1992-05-25,CY
2015-03-06 06:30:27,1028,WYZWXQEyE4,@iatvNG7P1,1998-02-15,SO
2015-03-06 11:08:53,548,QXjoB48gJ,@w2NEJt,1959-08-24,ZM
2015-03-07 14:03:27,1904,LvAB6IQl,@0memoL,1965-06-08,CI
2015-03-07 19:05:00,2016,53Ryi6,@3VpWRih,1958-11-02,KV
2015-03-07 22:17:56,329,psbueiuO,@e3jGqs,1972-04-22,GW
2015-03-08 21:58:07,3,9cJb2cpup,@bs5XuAR1g,1962-11-13,NR
2015-03-09 16:08:06,1079,pd36GnrC,@41fPWSSwP,1963-06-03,OM
2015-03-09 16:16:16,945,4CFVkDBZ,@Oa1ivCq8,1982-03-26,AT
2015-03-10 01:14:47,359,qb19b0,@bDoZH1z,1964-07-20,GY
2015-03-10 02:19:53,522,xm1zPWEvL,@htaMc9NZM,1992-11-16,VG
2015-03-10 06:49:20,1423,8zvgmbGJ,@O5Y6R0,1989-02-10,AZ
2015-03-11 01:58:44,234,GmkNPLJ4aT,@Xta5Z,1976-12-19,MC
2015-03-11 15:10:44,2266,NnCd8EQ2fAK,@pFDOf,1996-02-20,TV
2015-03-11 18:23:01,401,pEBTFDuIkSp,@BVDiL8206,1963-05-13,KY
2015-03-12 13:46:51,1105,8IlEPY88LN,@4bvcsw,1993-05-15,TZ
2015-03-12 18:07:32,1136,pvWby4WUy,@sfAZhdN2,1968-02-08,BG
2015-03-14 04:12:42,2215,9AVQnE,@JbKNVQ,1977-09-21,CX
2015-03-14 12:13:49,733,ueKjI9,@EGzMbP0,1990-09-07,MW
2015-03-15 01:54:08,186,0yQJNUzfds,@tahzgl,1970-04-21,ET
2015-03-15 07:31:14,385,PVTwZk,@740Y3z,1990-07-04,TV
2015-03-16 16:51:55,315,mpli1jc,@yL9u5,1984-09-19,GN
2015-03-17 07:08:34,370,wuCRLdNmwt,@VtmJkdQb,1979-04-14,CN
2015-03-18 21:26:06,443,L2XXCwVY,@fi4EdIHb,1972-03-13,LS
2015-03-19 14:28:35,2097,CSgiO6,@UISNSdDc,1981-08-14,HU
2015-03-19 15:43:08,201,EHpb9Cbqt4,@5CQmr,1953-12-16,PG
2015-03-20 14:43:54,1890,gUxufOK8tgg,@ISyjE,1964-06-02,GM
2015-03-21 11:32:17,212,CotUq3zaL2,@9tQvp0F,1976-10-27,TF
2015-03-21 21:08:19,2259,u3UwALEwWB,@8q30Yy,1994-12-30,MU
2015-03-23 05:45:36,1031,TmBVHYh2,@5mEG19QIf,1983-04-26,MU
2015-03-23 07:41:48,149,Ltv6wum9,@9Ez2CfLM,1974-01-16,KI
2015-03-24 03:04:30,2214,HLhXaVju,@O4b5ms,1984-11-04,TP
2015-03-24 07:47:41,1879,Xkq05tI,@9H40u,1958-06-14,KH
2015-03-24 10:31:43,296,T7GWvvU,@szdYhcQic,1964-07-16,HT
2015-03-24 15:39:04,513,esJFEg,@keWPNKHX,1990-08-29,NF
2015-03-24 19:35:09,1268,MmBnegUex,@Kw0ERh,1992-08-15,KV
2015-03-24 23:40:56,1364,C1pzc1B,@Kzv2WKA9,1989-06-10,AZ
2015-03-26 03:26:59,414,YTOq514o,@V3cUzxGa,1981-04-13,EC
2015-03-26 06:40:06,1070,NhP53An,@KxsVFpum,1997-04-24,SG
2015-03-26 12:40:28,1941,6GnuuT06f,@8cchd,1994-12-10,IT
2015-03-26 14:16:36,998,y4zMot,@NjsAPd08,1985-10-09,MM
2015-03-26 22:59:42,714,tbzNFMUZbN,@1vmSwzWU,1980-02-01,SI
2015-03-27 03:26:28,1139,oPHPgLM,@QcwAg,1950-12-09,GI
2015-03-28 12:49:05,2100,STljlCpvChG,@hs4zu,1982-04-19,TC
2015-03-28 13:23:23,1993,z7pM4jz,@Vmxi6Ak,1990-09-05,NL
2015-03-28 18:35:27,1060,egY83WpwJ,@lNcqx,1985-04-15,IN
2015-03-30 19:58:15,1221,hZt6iqfY7k9,@dW52Rb,1962-08-22,EE
2015-03-31 17:05:13,555,b5jFfc55uW,@lxgeUsnn,1961-09-11,RW
2015-04-01 04:40:17,489,v2jQOfBY,@Ibqrvu,1977-08-25,GD
2015-04-01 15:18:41,615,Lx7KRhXEc,@7CbgK,1976-08-15,MP
2015-04-02 01:58:27,2110,tGLy0Bz,@tKt3V,1960-02-21,BR
2015-04-02 12:44:10,939,QGAGcgBstI,@ybGr7,1954-05-08,IL
2015-04-02 14:02:44,1145,QJEDAUwHkF,@WjuOP,1950-03-07,NE
2015-04-03 07:53:22,270,elzHhix,@97ask,1985-09-02,BO
2015-04-03 10:57:10,2162,qu8vYtJF92M,@w6PoGhRSF,1996-10-02,IL
2015-04-05 21:32:59,1154,67wsrmN,@z2TVpQtSZ,1961-01-03,AT
2015-04-06 01:16:37,72,7F0n4G5,@Gch4bfSVB,1972-12-05,BS
2015-04-06 01:45:08,297,3G28q6X,@QJUGB,1974-03-17,CX
2015-04-07 11:13:10,1324,kF7jWbDnin,@Nvv1E,1988-04-10,MC
2015-04-07 13:19:51,1192,bIxaBl,@Rcn1S02,1968-06-08,RU
2015-04-08 02:12:29,369,jntEw5V02,@ivRQG,1955-07-11,DJ
2015-04-08 03:08:34,2194,73SNT5vkq24,@1xq0Xqw,1966-11-02,DE
2015-04-08 08:58:33,36,szeb5xa2xk,@jVGZ3usTF,1995-01-20,IR
2015-04-08 21:30:50,1822,SIAoSUu9Eq,@pznKe0e,1949-02-04,BR
2015-04-08 22:37:00,119,UIkqD5T7c,@8ULTBKUY,1978-10-11,SJ
2015-04-09 13:24:25,2316,GzqAazwSy5P,@K2NGP,1990-08-31,UG
2015-04-10 16:29:21,8,Y76Urg,@qHXWI9,1994-01-15,GQ
2015-04-11 06:48:31,1617,wRduOk,@3ZNGBO9,1968-06-02,ER
2015-04-13 03:30:06,680,UAOAx1w6vS,@XZM1tRf,1953-12-08,TR
2015-04-13 17:03:57,1973,ZmuLPxHc8Rc,@FIQtWPQ,1979-08-15,OM
2015-04-14 06:16:57,2269,9Tp6q6gwi,@QnViql1,1956-03-30,LR
2015-04-14 16:47:19,885,gaCDI7SNRKY,@L6CNt,1988-01-12,BH
2015-04-18 03:00:37,686,enRJ06sR7jQ,@VUXNV3aXO,1946-08-09,CV
2015-04-18 15:31:14,1044,vG55c1C,@eyTICWvi,1982-01-12,BJ
2015-04-18 15:56:46,931,aigGji,@ThMJGt,1972-06-09,FI
2015-04-19 00:29:36,1334,06qINNaq,@IAutD3,1984-09-27,TG
2015-04-19 03:02:01,521,arc4tKOrj,@bG6uLVS,1988-02-06,MM
2015-04-19 07:27:23,1142,E68NewUo,@vmi379VK,1971-09-21,CX
2015-04-19 15:09:01,357,Axe8lUN,@74oc8,1988-09-25,KR
2015-04-20 02:05:10,906,ZkV48OuDwM,@xFBrmC,1979-12-04,NZ
2015-04-20 06:35:06,1199,SNA3abE,@tiuQltYI,1967-08-25,TR
2015-04-21 05:58:21,1360,Z1VQt7,@YK2OsVC,1985-06-13,EC
2015-04-21 13:08:12,1817,NuAd3iLPtB,@8lyoUjPWz,1984-07-17,IQ
2015-04-24 15:47:49,2099,alQRVuUXh3,@Eh7f3px7n,1975-02-12,BI
2015-04-24 20:11:59,782,QQhGqW,@5LwMN0WM,1967-09-19,SG
2015-04-26 04:33:29,1810,vaxo0PM3,@OjHKFEY,1995-02-20,BI
2015-04-26 21:23:55,2319,zp02Xjz8m,@iYQlP1kg,1953-05-06,DJ
2015-04-29 02:04:15,575,iubnnToiIl,@DSjcZwPxD,1979-09-08,PR
2015-04-29 09:22:54,715,FCHHBFg,@aGaCh,1978-01-23,AZ
2015-04-30 08:12:40,247,QHuxscLOj5,@k1lLtGi,1989-12-10,IO
2015-04-30 12:27:42,1704,rjkzNL,@3HWthS,1992-12-28,KV
2015-05-01 04:43:24,1878,n0kXc6,@FF2AwANz,1998-05-01,EE
2015-05-02 13:52:17,2207,sGa9OQk,@4ZIRM3f7,1992-10-25,LA
2015-05-02 16:58:02,2144,81irIBeAg,@V5h1C1,1978-12-01,LV
2015-05-03 04:15:10,1765,KpDaa3c,@zYNPA,1975-06-14,MZ
2015-05-03 12:05:11,2050,L6QMA3,@ElSrPa,1957-01-17,TZ
2015-05-03 12:30:55,978,GrXeEg1,@T2WWF,1969-02-13,GE
2015-05-04 12:05:38,42,a9TPYYBSyO,@oJI6Vfg,1985-12-08,YT
2015-05-04 18:52:48,1969,dQ9cC9,@uvVkVJs,1965-02-16,GN
2015-05-04 22:53:21,181,E8bH3JtnTh,@NqJjs,1961-06-13,CI
2015-05-06 05:01:57,2025,KsPJrT,@1D3qOA,1990-06-06,NE
2015-05-06 18:54:29,2073,Cy9b10xNLit,@LckHXU4yf,1983-05-06,AU
2015-05-06 22:33:06,832,pg3CQK,@ij7s41,1978-03-02,AF
2015-05-07 17:00:07,1240,Ms4XcAkl,@CQ30tOY,1961-01-26,VG
2015-05-07 19:09:17,1847,YBqKbRwwLk,@ZjbHxibZ,1976-04-13,BO
2015-05-08 23:55:18,2057,SpFFv7Sr,@j7POkm8h,1959-10-06,SV
2015-05-09 06:41:10,134,lYZqeC,@mcL1q,1961-07-17,ER
2015-05-09 07:53:04,804,6uVjG1v1kV,@Wrq4tiq,1979-10-31,GQ
2015-05-09 09:55:02,133,Vu9d2nk4xD,@MB7HkYgi,1987-03-01,WF
2015-05-11 04:06:48,1851,WTZHB0,@iNHPm1Mb,1984-03-13,EH
2015-05-11 07:06:59,360,F9arsRxkar,@vb9dA4UPt,1983-07-25,JO
2015-05-11 09:35:27,198,IlvSzlsJ,@DfzPbC755,1997-11-14,JP
2015-05-12 01:29:21,2242,ERfarXO,@rlw9DG35,1962-07-31,AR
2015-05-13 23:03:35,941,rTPSqcL5,@ZboI9,1947-04-21,IN
2015-05-13 23:22:12,546,IWFRp6QzBA,@sCSCk,1983-01-28,CZ
2015-05-14 00:55:06,582,qVbQJ3N,@dv6qH,1976-11-01,NP
2015-05-14 07:14:46,1093,LaWO3Dne,@gxObXJ,1994-03-15,AE
2015-05-15 04:15:07,2277,MPF4HijaRt,@eF55TUz,1994-02-19,LS
2015-05-15 09:18:06,1264,OycO26,@hEoNUd02P,1986-07-29,PR
2015-05-17 01:25:50,756,PmEM4hFkVs,@3ESB1,1966-03-07,CI
2015-05-17 21:58:24,1257,UoeT5Zjix,@dQ4BEtB71,1983-03-18,PM
2015-05-19 01:57:14,372,1yMpAy,@uHUJFUE,1969-05-16,IT
2015-05-19 03:07:59,166,Bozf339CFh,@Gle1L6c3d,1994-02-03,BM
2015-05-19 05:55:07,145,4dtdy3GdUnP,@CMyXA9c7S,1975-01-26,CU
2015-05-20 09:14:32,2337,gDzd3J,@dPZRGe,1956-03-21,MM
2015-05-21 10:04:29,480,cRl54PXhxj,@keVqWhSCb,1992-09-24,BO
2015-05-22 04:00:31,1376,FpRDjcdnF11,@OWKYa6,1954-05-12,PN
2015-05-22 08:47:39,1293,BEm15BJy,@60OgJP09,1980-09-25,AG
2015-05-22 09:46:28,237,mJ4fNe,@8fw7jI,1968-04-05,SN
2015-05-23 14:12:39,828,n8IAvdEfk,@Jzqwbl6,1983-10-19,IQ
2015-05-24 17:35:40,667,bwY5nKNcyDz,@U999f,1993-04-22,LT
2015-05-24 18:09:24,43,ifnL0p91ItM,@9KoJys,1993-11-23,LK
2015-05-24 21:20:31,1789,VZlNuLdenk,@hQ7k7,1979-08-14,ME
2015-05-25 03:26:19,1312,mFdYomeRG,@tpGrW,1967-02-18,ZM
2015-05-25 09:29:41,2243,Qh6ijed,@uvkr3F,1967-07-09,YT
2015-05-26 04:44:41,1050,Elz38Bu,@JKxn2,1965-11-17,NL
2015-05-26 08:01:30,907,Jhxodj4LEnK,@b5nwpmto,1959-08-23,CR
2015-05-26 15:01:43,163,CGyAKuVx5we,@xZ6xqcdUt,1969-08-17,TO
2015-05-26 15:44:12,2255,piL8vbixa,@9I8TRvCg,1947-05-14,BJ
2015-05-26 20:59:13,2038,DxHryO,@ZTZjPs,1994-10-15,BJ
2015-05-27 09:02:47,152,WD7aFlsm,@sklCvUR,1971-12-01,GD
2015-05-28 11:25:48,106,aZ2am9oY,@IXWcY,1952-08-29,RS
2015-05-28 13:57:56,1929,ree0LiAUu,@DL79pSBhg,1996-03-06,TZ
2015-05-28 20:57:48,1544,YiTBCKk,@7X7lBXy,1990-09-08,AI
2015-05-29 13:06:24,259,sTCJqCs,@63kJy3gt8,1961-07-12,VU
2015-05-29 21:44:22,602,06fCARETWP,@rEI9VG,1952-01-08,AS
2015-05-31 06:35:09,389,MlwGjxVG,@eQ3ZyA,1986-09-28,GI
2015-06-01 15:39:49,2298,XvPqQZzaaG,@ppfXfz,1988-01-28,ST
2015-06-01 16:24:03,1948,g3yNEDoV,@7yFZWZ,1990-11-13,AU
2015-06-02 09:55:27,1157,RsUbc87EdP,@twiqr,1974-07-28,MT
2015-06-02 12:09:42,481,JGjVjY,@6vwJGDeuN,1984-05-07,ST
2015-06-03 05:54:11,956,mMW17MJt,@YLoYGgA,1963-02-03,IE
2015-06-05 23:59:33,1325,uUPWXW,@p5cYd8HwY,1977-10-31,TC
2015-06-07 06:59:20,1244,bBKY5v,@YnROQyBI,1964-11-23,NA
2015-06-07 22:17:18,671,TVhKLIyV,@EIYcSUqk3,1972-12-10,MO
2015-06-08 05:56:11,1358,iSklNmz9,@zJhJxgw0Q,1984-06-06,GI
2015-06-08 10:18:39,2392,hJk6Di0X,@bDrsDZSgH,1960-11-18,BA
2015-06-08 19:04:25,2190,XPTUjlBX6,@aaOWi,1981-09-21,MY
2015-06-09 00:58:56,182,ZgtBvy,@RyVkVRju,1975-08-10,BZ
2015-06-09 02:34:06,1005,14EBqActc,@bI23txSd,1996-02-07,MO
2015-06-09 22:34:19,314,1uhLvlmT,@ivLoPD,1948-02-17,FM
2015-06-10 14:30:39,291,qa27p5NQk4,@AyZC5,1973-11-17,TH
2015-06-10 16:22:43,1359,PGqBOmRkcZ,@VxCUl28M,1988-07-06,FO
2015-06-11 06:17:31,1809,U9sQMk,@2VzmK,1980-01-15,MV
2015-06-11 08:01:50,538,2Y4xtbJh,@ZBhy1ivF5,1982-11-05,CA
2015-06-11 09:05:06,164,prK2Q6hRMzk,@TTV6m3ng,1957-10-24,GU
2015-06-11 16:20:11,814,VhwtbF1,@IvWGtZHqr,1994-12-17,SZ
2015-06-12 02:31:56,215,5oAHoalPg,@ifSRFXfO,1976-02-13,GF
2015-06-12 16:29:49,1082,sB9GVV,@yGNZ3,1949-11-29,PE
2015-06-12 19:42:14,55,bXChZz,@M98mMLZ,1991-12-13,FI
2015-06-13 20:45:09,1440,RMNpgWaC,@f2QuXBZX,1988-03-31,DK
2015-06-14 10:44:59,377,buix0e,@ePNgw3UCV,1970-11-09,VC
2015-06-15 01:06:15,1607,zgomEX,@daAmCS3I,1972-06-02,LV
2015-06-16 06:00:22,1306,J1XWNvz,@VBwou9i,1952-02-05,SC
2015-06-16 11:14:40,494,GJpTwM,@gwBwsgkGp,1980-03-05,BH
2015-06-16 11:45:27,1702,unkL228J,@k8VXghsVS,1996-08-19,FK
2015-06-16 17:09:23,1886,iUT9SGJV,@NCw5cYqi,1982-05-25,KM
2015-06-17 04:48:46,764,QQuqQx,@FUw6vtFOi,1960-08-25,BF
2015-06-17 06:50:09,623,qR4yXfTK,@4eY1Aaf,1962-03-11,MY
2015-06-17 07:06:25,1047,K403pL,@6kEkSh,1994-01-29,SB
2015-06-17 12:31:29,2041,viCc19P,@tWEV33R6K,1985-01-09,BG
2015-06-17 13:06:45,1246,uFDPLCOLWB,@zUz02i,1975-03-16,BO
2015-06-17 14:57:34,2304,wVybHxKlR,@1BkwtI2Y4,1997-09-26,KW
2015-06-18 07:20:10,1165,BFYWQl,@VtynJq,1951-03-30,CV
2015-06-19 16:53:57,1319,p69xGLEMZ,@N4yVp,1953-12-29,CF
2015-06-23 04:29:26,1529,EWkUz8e,@zuy3xx,1989-02-23,WS
2015-06-24 07:49:22,282,Z4PkUXKOEYq,@8RgsspT,1985-01-23,GW
2015-06-24 11:31:39,650,tlWU3zGh,@aCJg9,1981-11-13,TM
2015-06-25 00:02:57,2294,UIz55z9OE,@0zhtsrHAC,1998-06-12,SH
2015-06-25 01:13:12,763,CmQA6shUe,@yw7r2RWAh,1987-12-25,AD
2015-06-26 02:58:39,1818,N2tQnjn8i5U,@n4ohGm,1980-12-16,CL
2015-06-29 02:33:04,1505,FeY6sZAcPQ,@GvcMsnNyJ,1981-10-05,AI
2015-06-29 05:28:25,1231,aMXCL5Ye,@Uctf20B,1985-07-24,MN
2015-06-29 09:10:33,83,yswe05OJem,@2TIpG,1987-09-04,GF
2015-06-30 00:41:36,1426,9YyQuIUJhj,@9MRSwh77,1989-01-12,BS
2015-07-02 06:39:41,4,nuubto,@U0eEX,1950-12-10,TO
2015-07-02 15:20:18,2081,hfrphiFFQzB,@XNaSep2Q,1953-03-23,PL
2015-07-02 17:47:23,415,4NSiDNy,@MRv0hIiZ0,1972-03-28,LU
2015-07-03 15:43:59,1519,Sf8Xtz8z,@NdR4K,1973-07-29,JO
2015-07-03 16:10:29,1235,2zLQiD,@BDoPoZQUW,1967-05-30,AO
2015-07-04 02:40:21,746,BNX0xXXc,@PO2gw9,1964-12-14,RS
2015-07-06 06:01:13,1860,Orxkey,@LiN5WKM,1957-04-24,TW
2015-07-07 15:34:01,817,pC9uHYuS4K,@jgSsYCK,1981-02-23,CO
2015-07-08 23:24:59,1429,K7yodv8TCq,@849VBUu,1977-01-13,OM
2015-07-10 14:26:36,1477,dPVkhHKW,@fq4lGZ,1993-11-21,GS
2015-07-10 20:43:49,191,tIVQH9mR,@hNOMU9c,1997-01-08,ME
2015-07-11 19:39:05,185,ZBVkXS1z,@GLVi46,1974-09-08,MV
2015-07-12 05:49:04,1484,HY9ZX8l,@T7Z5E,1983-12-01,YE
2015-07-12 07:34:53,1642,u25QpzG,@YSYPLZAzi,1957-03-13,CN
2015-07-13 06:34:17,840,rKtJ2k,@iQybu,1972-01-09,PH
2015-07-14 00:45:16,2101,0a9oUNkHCld,@fhI6wzx3,1984-09-15,BZ
2015-07-14 12:06:21,2084,Z6zEt8s,@eFWLB,1952-01-26,EG
2015-07-15 03:00:17,1346,uQ98McdJQI8,@KHIQal,1968-01-29,TR
2015-07-15 07:49:55,826,wmraVgTlfah,@I9f9Kuv,1963-04-03,MM
2015-07-18 00:11:47,274,fa7uf7Q,@wD3KFXx4,1994-06-27,UM
2015-07-18 04:24:43,1961,HcaaPUMt,@zuNJKxX,1968-09-18,GF
2015-07-18 10:53:39,1827,4CapqHsq,@ZNkor,1988-03-16,NU
2015-07-19 00:29:29,121,gzrwXVUd,@4MNadvF,1964-10-04,UY
2015-07-19 20:46:33,2087,A5qjwMqztey,@BRnzwDBIi,1978-03-21,NG
2015-07-21 09:38:07,778,Z0lryZyjjc,@N19FZU,1982-01-30,EE
2015-07-21 14:09:20,771,pQ33UK,@Md1gbH,1991-09-19,TW
2015-07-21 21:33:26,986,f5WIWM,@vnJLp9B,1966-04-22,EG
2015-07-22 21:02:21,1846,GUGVJUG,@G4FLtWOf,1988-09-10,TT
2015-07-23 12:23:36,1450,O2uqSB1,@G3ffDqAmR,1971-04-09,ET
2015-07-23 20:46:38,953,lFqYV1w4h3,@ihra9QOE,1976-11-05,ID
2015-07-24 19:45:53,1671,FjYFTfb,@fynTh,1946-09-06,CL
2015-07-24 21:55:43,1946,azqZOzD,@Ybjc47vVU,1979-11-12,BF
2015-07-24 22:50:57,1088,xt23scD,@aDrwf,1993-11-06,AI
2015-07-26 05:30:58,1802,hpVTXiI3,@gJ9XdrUUu,1956-09-04,MG
2015-07-26 08:03:33,51,0YpCR1s,@3cmhLT9e,1952-04-09,RW
2015-07-26 14:26:53,2054,ibCXO0je5y,@Zut1Tud,1967-11-29,LV
2015-07-26 14:44:26,2353,cQ54T5vXd8,@9OtnsZ11,1997-11-27,MV
2015-07-27 11:24:05,2052,zCsZPHk,@Yax12iR,1984-11-22,VC
2015-07-29 19:55:49,1875,HFIX49dE2,@9oK1k,1988-09-22,CH
2015-07-29 23:08:28,1342,elqAf5,@jtUvmc1uS,1954-05-10,ES
2015-07-30 05:55:38,1999,ZBvvOQ,@QnzLpUxt,1980-02-15,AN
2015-07-30 08:05:01,1512,IAlnvauvF,@TtukXLF,1986-10-18,SB
2015-07-30 21:40:07,1681,9ACaDebt,@MWkjhUaFj,1995-05-18,CX
2015-07-31 03:29:15,1990,IFEzwTP,@8iklRT,1962-04-16,TP
2015-07-31 08:40:45,1078,BtjCbSW0,@q0wY5,1983-03-25,HU
2015-07-31 12:43:57,2341,bI2gMUSExA,@T56DRxs7,1991-09-07,MY
2015-08-01 07:05:34,2183,u69vAIGOuur,@0X1A0Y,1962-02-02,MH
2015-08-01 08:00:28,533,0CZfv0GJUZ,@6wUxJ7J3E,1974-11-26,MR
2015-08-01 16:29:26,2191,hXu3CJi1d,@FASGbV,1978-06-12,ME
2015-08-01 19:13:32,1459,LiYrz5,@9dpcH2,1969-07-03,KE
2015-08-02 00:30:07,2205,IJGjzT39v,@c6pO2R,1972-02-10,US
2015-08-02 22:10:48,1839,tWotC9TdenH,@JeVd6,1967-02-19,LS
2015-08-03 00:45:13,209,Fj3rHgf4VPa,@E3pVdu,1986-03-25,IR
2015-08-03 21:49:21,1637,HtCIEpPDCoT,@yUia5,1988-05-28,AD
2015-08-04 06:14:15,661,f6AQ1bzHDW7,@fFZhAT5u,1988-05-15,PY
2015-08-04 09:32:55,1200,qyCe64gmW,@EA1aZO,1963-06-22,KH
2015-08-04 21:52:34,1500,nVvD33,@RZwAXRN,1969-07-19,KE
2015-08-05 12:51:28,1768,RqYqeyCLp,@jMfxE,1956-09-05,GB
2015-08-05 17:13:40,727,BffRFILV91,@yDYrVrY,1952-09-28,AR
2015-08-06 20:38:25,438,EMyKMz2c6O,@JIyx8d63,1981-06-03,PG
2015-08-07 06:39:24,2188,PGIbJFLK1Do,@Apm2qF,1994-08-16,ST
2015-08-07 12:36:09,1489,vOauE68tphR,@KH7EvYt,1983-02-16,GY
2015-08-07 22:16:42,2212,zga8dGyIs5n,@e8NGzC4kG,1971-06-02,DO
2015-08-08 03:09:59,210,731MZNB,@yf8VlrsAn,1955-11-12,CK
2015-08-08 12:48:17,2213,v35b5azKq,@mNz8sUR,1973-09-23,SE
2015-08-10 13:28:10,1901,UhaoXfIf,@4PQOYWYPr,1987-04-04,GH
2015-08-10 17:41:35,1150,tjIsantofB,@lbk6e,1964-08-03,WS
2015-08-10 20:38:46,1950,GgRhItX,@SAJkt7U,1994-09-08,GA
2015-08-11 20:16:42,1739,bVdly4SQfO,@inZkPc,1983-04-01,EH
2015-08-11 20:18:31,1595,3e8IX9xA,@4rGbFhG,1960-08-07,CR
2015-08-12 19:32:50,2018,KrmiT8GOzr,@wbxbSJJ,1997-10-15,TP
2015-08-13 12:39:42,2306,P2OmcjZ,@vppIOGw,1988-03-05,GQ
2015-08-14 19:42:02,1521,BcQPaMkTn,@lHVyIg,1984-10-07,NG
2015-08-14 21:18:31,1610,5GMpH27nz,@KRPRHIy12,1958-09-21,LC
2015-08-15 06:02:08,1490,Bnnbot,@xC6hH,1952-10-22,DE
2015-08-16 07:05:51,1095,mUDUSlid4rD,@J0h9EY27v,1978-09-16,GD
2015-08-16 18:16:55,2063,R3cXkamQkO1,@O8yttht,1972-09-09,MO
2015-08-17 08:53:02,1837,OIpS7IpeLL,@HRrEYsZ,1957-06-17,UZ
2015-08-17 16:41:16,1602,J8W5coW2,@ybAcWz,1993-01-22,MX
2015-08-18 03:05:17,640,58r4OrYM6,@nbSpWPx,1973-12-04,KG
2015-08-18 04:18:46,1867,4uYEmoI,@FdrjSTR,1972-05-23,CU
2015-08-18 13:27:54,2272,6Tlt20L0X,@jORTU,1988-03-07,VE
2015-08-19 09:21:05,65,uUOKTRQg,@qf3y6,1996-01-11,BY
2015-08-20 01:19:08,1464,5MhvCjVpvdL,@8BOzxHp,1949-09-26,QA
2015-08-20 20:29:33,1934,DunYhP,@xYZvr,1998-03-04,CX
2015-08-21 11:58:50,793,aEEv1y,@qaYp0,1964-03-29,HN
2015-08-21 14:02:09,2358,pneW58,@wzRlaAakK,1984-03-01,PY
2015-08-21 19:24:23,2040,J8mXMcjBa,@8e0MRsdn,1994-12-25,PA
